word	nodeType	synsetCount	unit	count
pretend	VERB	8	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
pull	VERB	24	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
punish	VERB	1	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
push	VERB	15	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
put	VERB	10	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
rank	VERB	13	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
reach	VERB	13	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
realize	VERB	6	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
redefine	VERB	2	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
regard	VERB	10	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
reignite	VERB	1	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
remember	VERB	8	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
respect	VERB	9	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
retract	VERB	4	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
retrieve	VERB	4	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
return	VERB	29	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
ridicule	VERB	3	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
rip	VERB	8	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
run	VERB	57	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	4
say	VERB	12	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	9
see	VERB	25	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	11
seem	VERB	4	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	2
serve	VERB	16	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	3
shed	VERB	6	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
show	VERB	16	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	7
shroud	VERB	6	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
shut	VERB	5	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
slip	VERB	26	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
smell	VERB	10	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
sneak	VERB	8	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
soak	VERB	11	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
spend	VERB	3	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
stab	VERB	6	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
stand	VERB	24	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
start	VERB	22	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	3
stay	VERB	16	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	2
steal	VERB	5	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
sting	VERB	9	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	2
stop	VERB	22	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	3
struggle	VERB	7	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
support	VERB	22	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
take	VERB	44	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	10
talk	VERB	11	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
tear	VERB	9	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
tell	VERB	9	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	4
thank	VERB	1	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	2
think	VERB	14	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	5
tick	VERB	8	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
train	VERB	17	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
try	VERB	10	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	2
turn	VERB	38	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	2
underestimate	VERB	4	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
unfold	VERB	4	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
use	VERB	13	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	5
value	VERB	11	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
wait	VERB	6	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	4
wake	VERB	9	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
walk	VERB	17	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	4
wander	VERB	5	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
want	VERB	9	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	6
watch	VERB	13	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	2
weaken	VERB	5	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
win	VERB	6	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	6
wonder	VERB	6	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
worry	VERB	8	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	4
wow	VERB	2	01x22_-_The_Underground_Tennis_Tournament__The_Campbelldon	1
accept	VERB	11	01x23_-_The_Unwavering_Path	1
adjust	VERB	5	01x23_-_The_Unwavering_Path	1
admit	VERB	8	01x23_-_The_Unwavering_Path	1
allow	VERB	10	01x23_-_The_Unwavering_Path	1
appear	VERB	7	01x23_-_The_Unwavering_Path	1
arrive	VERB	2	01x23_-_The_Unwavering_Path	1
ask	VERB	7	01x23_-_The_Unwavering_Path	1
attend	VERB	5	01x23_-_The_Unwavering_Path	1
be	VERB	14	01x23_-_The_Unwavering_Path	3
beat	VERB	34	01x23_-_The_Unwavering_Path	1
become	VERB	4	01x23_-_The_Unwavering_Path	4
beg	VERB	4	01x23_-_The_Unwavering_Path	1
begin	VERB	11	01x23_-_The_Unwavering_Path	1
believe	VERB	5	01x23_-_The_Unwavering_Path	2
blow	VERB	29	01x23_-_The_Unwavering_Path	1
bring	VERB	11	01x23_-_The_Unwavering_Path	1
build	VERB	12	01x23_-_The_Unwavering_Path	1
burst	VERB	12	01x23_-_The_Unwavering_Path	1
bury	VERB	6	01x23_-_The_Unwavering_Path	1
call	VERB	41	01x23_-_The_Unwavering_Path	2
carry	VERB	41	01x23_-_The_Unwavering_Path	1
catch	VERB	39	01x23_-_The_Unwavering_Path	2
check	VERB	38	01x23_-_The_Unwavering_Path	1
close	VERB	37	01x23_-_The_Unwavering_Path	1
collect	VERB	8	01x23_-_The_Unwavering_Path	1
come	VERB	22	01x23_-_The_Unwavering_Path	5
compare	VERB	5	01x23_-_The_Unwavering_Path	1
compel	VERB	2	01x23_-_The_Unwavering_Path	1
complete	VERB	10	01x23_-_The_Unwavering_Path	1
consider	VERB	9	01x23_-_The_Unwavering_Path	3
continue	VERB	10	01x23_-_The_Unwavering_Path	5
correct	VERB	12	01x23_-_The_Unwavering_Path	1
cost	VERB	5	01x23_-_The_Unwavering_Path	1
count	VERB	12	01x23_-_The_Unwavering_Path	1
crack	VERB	24	01x23_-_The_Unwavering_Path	1
crumble	VERB	3	01x23_-_The_Unwavering_Path	1
crush	VERB	12	01x23_-_The_Unwavering_Path	3
cut	VERB	70	01x23_-_The_Unwavering_Path	1
decide	VERB	4	01x23_-_The_Unwavering_Path	1
defeat	VERB	4	01x23_-_The_Unwavering_Path	1
depend	VERB	2	01x23_-_The_Unwavering_Path	1
die	VERB	14	01x23_-_The_Unwavering_Path	1
disappoint	VERB	1	01x23_-_The_Unwavering_Path	1
discover	VERB	8	01x23_-_The_Unwavering_Path	1
distract	VERB	2	01x23_-_The_Unwavering_Path	1
do	VERB	16	01x23_-_The_Unwavering_Path	15
douse	VERB	7	01x23_-_The_Unwavering_Path	1
drink	VERB	10	01x23_-_The_Unwavering_Path	2
drop	VERB	32	01x23_-_The_Unwavering_Path	1
end	VERB	18	01x23_-_The_Unwavering_Path	2
enjoy	VERB	5	01x23_-_The_Unwavering_Path	1
enter	VERB	9	01x23_-_The_Unwavering_Path	1
envision	VERB	2	01x23_-_The_Unwavering_Path	1
exist	VERB	2	01x23_-_The_Unwavering_Path	1
face	VERB	22	01x23_-_The_Unwavering_Path	1
fall	VERB	44	01x23_-_The_Unwavering_Path	1
feature	VERB	8	01x23_-_The_Unwavering_Path	1
feel	VERB	17	01x23_-_The_Unwavering_Path	6
fetch	VERB	4	01x23_-_The_Unwavering_Path	1
figure	VERB	18	01x23_-_The_Unwavering_Path	2
fill	VERB	11	01x23_-_The_Unwavering_Path	1
find	VERB	18	01x23_-_The_Unwavering_Path	4
finish	VERB	15	01x23_-_The_Unwavering_Path	1
fly	VERB	20	01x23_-_The_Unwavering_Path	1
force	VERB	19	01x23_-_The_Unwavering_Path	1
forget	VERB	4	01x23_-_The_Unwavering_Path	1
gain	VERB	13	01x23_-_The_Unwavering_Path	1
gaze	VERB	2	01x23_-_The_Unwavering_Path	1
get	VERB	37	01x23_-_The_Unwavering_Path	17
give	VERB	45	01x23_-_The_Unwavering_Path	8
go	VERB	35	01x23_-_The_Unwavering_Path	19
grow	VERB	10	01x23_-_The_Unwavering_Path	1
guess	VERB	6	01x23_-_The_Unwavering_Path	2
hand	VERB	16	01x23_-_The_Unwavering_Path	1
happen	VERB	5	01x23_-_The_Unwavering_Path	5
hate	VERB	2	01x23_-_The_Unwavering_Path	1
have	VERB	20	01x23_-_The_Unwavering_Path	15
head	VERB	42	01x23_-_The_Unwavering_Path	3
help	VERB	12	01x23_-_The_Unwavering_Path	3
hit	VERB	24	01x23_-_The_Unwavering_Path	4
hold	VERB	45	01x23_-_The_Unwavering_Path	2
hole	VERB	10	01x23_-_The_Unwavering_Path	1
hone	VERB	3	01x23_-_The_Unwavering_Path	1
hope	VERB	9	01x23_-_The_Unwavering_Path	1
hurry	VERB	6	01x23_-_The_Unwavering_Path	1
hurt	VERB	14	01x23_-_The_Unwavering_Path	1
identify	VERB	6	01x23_-_The_Unwavering_Path	1
include	VERB	4	01x23_-_The_Unwavering_Path	1
invite	VERB	9	01x23_-_The_Unwavering_Path	2
issue	VERB	16	01x23_-_The_Unwavering_Path	1
keep	VERB	25	01x23_-_The_Unwavering_Path	2
know	VERB	12	01x23_-_The_Unwavering_Path	3
leave	VERB	17	01x23_-_The_Unwavering_Path	2
let	VERB	8	01x23_-_The_Unwavering_Path	10
lie	VERB	10	01x23_-_The_Unwavering_Path	1
like	VERB	11	01x23_-_The_Unwavering_Path	2
list	VERB	7	01x23_-_The_Unwavering_Path	1
live	VERB	19	01x23_-_The_Unwavering_Path	1
lob	VERB	3	01x23_-_The_Unwavering_Path	1
lock	VERB	15	01x23_-_The_Unwavering_Path	1
look	VERB	14	01x23_-_The_Unwavering_Path	7
lose	VERB	11	01x23_-_The_Unwavering_Path	9
love	VERB	10	01x23_-_The_Unwavering_Path	4
maintain	VERB	10	01x23_-_The_Unwavering_Path	1
make	VERB	51	01x23_-_The_Unwavering_Path	11
manage	VERB	7	01x23_-_The_Unwavering_Path	2
marry	VERB	2	01x23_-_The_Unwavering_Path	1
matter	VERB	7	01x23_-_The_Unwavering_Path	1
mean	VERB	16	01x23_-_The_Unwavering_Path	1
mention	VERB	6	01x23_-_The_Unwavering_Path	1
mind	VERB	13	01x23_-_The_Unwavering_Path	3
miss	VERB	12	01x23_-_The_Unwavering_Path	3
move	VERB	21	01x23_-_The_Unwavering_Path	1
need	VERB	7	01x23_-_The_Unwavering_Path	4
obsess	VERB	2	01x23_-_The_Unwavering_Path	1
originate	VERB	3	01x23_-_The_Unwavering_Path	1
overlap	VERB	5	01x23_-_The_Unwavering_Path	1
paint	VERB	7	01x23_-_The_Unwavering_Path	1
panic	VERB	4	01x23_-_The_Unwavering_Path	1
parry	VERB	4	01x23_-_The_Unwavering_Path	1
pick	VERB	21	01x23_-_The_Unwavering_Path	3
play	VERB	52	01x23_-_The_Unwavering_Path	5
pounce	VERB	2	01x23_-_The_Unwavering_Path	1
practice	VERB	10	01x23_-_The_Unwavering_Path	1
prefer	VERB	4	01x23_-_The_Unwavering_Path	2
present	VERB	18	01x23_-_The_Unwavering_Path	1
protect	VERB	2	01x23_-_The_Unwavering_Path	1
pull	VERB	24	01x23_-_The_Unwavering_Path	1
push	VERB	15	01x23_-_The_Unwavering_Path	1
put	VERB	10	01x23_-_The_Unwavering_Path	4
raise	VERB	31	01x23_-_The_Unwavering_Path	1
read	VERB	12	01x23_-_The_Unwavering_Path	1
reek	VERB	5	01x23_-_The_Unwavering_Path	1
reform	VERB	9	01x23_-_The_Unwavering_Path	1
regain	VERB	2	01x23_-_The_Unwavering_Path	1
reignite	VERB	1	01x23_-_The_Unwavering_Path	3
relax	VERB	8	01x23_-_The_Unwavering_Path	1
remain	VERB	4	01x23_-_The_Unwavering_Path	1
remind	VERB	2	01x23_-_The_Unwavering_Path	1
reminisce	VERB	1	01x23_-_The_Unwavering_Path	1
report	VERB	13	01x23_-_The_Unwavering_Path	1
request	VERB	5	01x23_-_The_Unwavering_Path	2
retire	VERB	11	01x23_-_The_Unwavering_Path	1
retrieve	VERB	4	01x23_-_The_Unwavering_Path	5
ruin	VERB	12	01x23_-_The_Unwavering_Path	1
run	VERB	57	01x23_-_The_Unwavering_Path	4
say	VERB	12	01x23_-_The_Unwavering_Path	7
seal	VERB	15	01x23_-_The_Unwavering_Path	1
search	VERB	9	01x23_-_The_Unwavering_Path	1
see	VERB	25	01x23_-_The_Unwavering_Path	16
seem	VERB	4	01x23_-_The_Unwavering_Path	1
send	VERB	8	01x23_-_The_Unwavering_Path	1
sense	VERB	9	01x23_-_The_Unwavering_Path	1
serve	VERB	16	01x23_-_The_Unwavering_Path	2
shed	VERB	6	01x23_-_The_Unwavering_Path	1
shift	VERB	23	01x23_-_The_Unwavering_Path	1
shoot	VERB	22	01x23_-_The_Unwavering_Path	2
sink	VERB	13	01x23_-_The_Unwavering_Path	1
sneak	VERB	8	01x23_-_The_Unwavering_Path	1
spare	VERB	13	01x23_-_The_Unwavering_Path	1
spend	VERB	3	01x23_-_The_Unwavering_Path	1
stand	VERB	24	01x23_-_The_Unwavering_Path	2
start	VERB	22	01x23_-_The_Unwavering_Path	2
stay	VERB	16	01x23_-_The_Unwavering_Path	2
steal	VERB	5	01x23_-_The_Unwavering_Path	1
stop	VERB	22	01x23_-_The_Unwavering_Path	4
stray	VERB	6	01x23_-_The_Unwavering_Path	1
strike	VERB	27	01x23_-_The_Unwavering_Path	1
support	VERB	22	01x23_-_The_Unwavering_Path	1
suppose	VERB	5	01x23_-_The_Unwavering_Path	1
swap	VERB	3	01x23_-_The_Unwavering_Path	1
switch	VERB	14	01x23_-_The_Unwavering_Path	1
take	VERB	44	01x23_-_The_Unwavering_Path	9
talk	VERB	11	01x23_-_The_Unwavering_Path	2
target	VERB	6	01x23_-_The_Unwavering_Path	1
tell	VERB	9	01x23_-_The_Unwavering_Path	2
thank	VERB	1	01x23_-_The_Unwavering_Path	1
think	VERB	14	01x23_-_The_Unwavering_Path	7
throw	VERB	20	01x23_-_The_Unwavering_Path	1
toss	VERB	9	01x23_-_The_Unwavering_Path	1
try	VERB	10	01x23_-_The_Unwavering_Path	3
turn	VERB	38	01x23_-_The_Unwavering_Path	1
understand	VERB	5	01x23_-_The_Unwavering_Path	3
use	VERB	13	01x23_-_The_Unwavering_Path	5
visit	VERB	13	01x23_-_The_Unwavering_Path	1
wait	VERB	6	01x23_-_The_Unwavering_Path	4
walk	VERB	17	01x23_-_The_Unwavering_Path	3
want	VERB	9	01x23_-_The_Unwavering_Path	5
wear	VERB	12	01x23_-_The_Unwavering_Path	1
whiff	VERB	8	01x23_-_The_Unwavering_Path	1
win	VERB	6	01x23_-_The_Unwavering_Path	2
work	VERB	34	01x23_-_The_Unwavering_Path	5
worry	VERB	8	01x23_-_The_Unwavering_Path	1
accept	VERB	11	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
accomplish	VERB	2	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
affect	VERB	6	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
allow	VERB	10	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	3
apply	VERB	10	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
ask	VERB	7	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
associate	VERB	9	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
attach	VERB	5	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
attend	VERB	5	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
awwight	VERB	0	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
be	VERB	14	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	5
become	VERB	4	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	5
begin	VERB	11	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
bomb	VERB	5	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
break	VERB	75	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
bribe	VERB	2	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
bring	VERB	11	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
build	VERB	12	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
bully	VERB	5	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
buy	VERB	6	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	6
call	VERB	41	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
calm	VERB	8	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
celebrate	VERB	3	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
change	VERB	20	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
cheat	VERB	9	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
clear	VERB	45	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
close	VERB	37	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
collect	VERB	8	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
come	VERB	22	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	5
commit	VERB	6	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
continue	VERB	10	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	5
corner	VERB	14	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
curse	VERB	9	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
die	VERB	14	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
discover	VERB	8	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
do	VERB	16	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	9
draw	VERB	45	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
dress	VERB	21	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
drink	VERB	10	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
dunno	VERB	0	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
end	VERB	18	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
enjoy	VERB	5	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	5
excuse	VERB	9	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
execute	VERB	7	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
expect	VERB	6	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
explain	VERB	3	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
fall	VERB	44	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
fear	VERB	8	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
feel	VERB	17	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
fill	VERB	11	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
find	VERB	18	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	4
flock	VERB	7	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
fly	VERB	20	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
forget	VERB	4	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	3
get	VERB	37	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	18
giff	VERB	0	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
give	VERB	45	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	4
go	VERB	35	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	23
guess	VERB	6	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	5
happen	VERB	5	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	6
hate	VERB	2	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
have	VERB	20	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	25
head	VERB	42	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
hear	VERB	5	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
help	VERB	12	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
hope	VERB	9	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	3
ignore	VERB	5	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
initiate	VERB	8	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
invent	VERB	2	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
involve	VERB	7	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
jusht	VERB	0	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
keep	VERB	25	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
kick	VERB	14	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
knock	VERB	11	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
know	VERB	12	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	10
learn	VERB	6	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
leave	VERB	17	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
let	VERB	8	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	11
like	VERB	11	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
listen	VERB	3	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
live	VERB	19	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
lock	VERB	15	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
look	VERB	14	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	13
lose	VERB	11	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
love	VERB	10	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	9
make	VERB	51	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	5
manage	VERB	7	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
marry	VERB	2	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
match	VERB	19	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
matter	VERB	7	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
mean	VERB	16	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	4
mention	VERB	6	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
narrow	VERB	10	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
need	VERB	7	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
overcome	VERB	4	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
overlap	VERB	5	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
pick	VERB	21	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
prepare	VERB	8	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
promise	VERB	6	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
protect	VERB	2	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
punch	VERB	6	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
purchase	VERB	5	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
put	VERB	10	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
reach	VERB	13	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
read	VERB	12	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
realize	VERB	6	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
rebuild	VERB	1	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
relax	VERB	8	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
remember	VERB	8	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	2
rent	VERB	9	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
replace	VERB	4	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	1
run	VERB	57	01x24_-_The_Role_of_a_Mother_and_Wife-Shopping_with_Friends	3
